,7,8,13,15,16,17,18,19,21,22,23,24,25,26,28,29,30,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,53,54,55,56,57,58,59,60,62,63,64,65,66,67,68,69,70,71,72,74,75,76,77,78,79,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158
7,1.0000000000000002,0.18120769733467829,0.23194633370834344,0.3175261488867724,0.2504967869116222,0.2004790205042386,0.17816600041212244,0.046744465330887004,0.10269997561796576,0.212737947324508,0.1729869918165379,0.1440560461602998,0.13273892373441415,0.24801472319754525,0.0698305159927905,0.13250789761037893,0.14906654339777725,0.06762110185236872,0.12462230618018567,0.14533242676704355,0.05612100404925165,0.13747638739570092,0.2278005660449619,0.1343018447066967,0.1133900269250592,0.1525706227468186,0.14142016539894403,0.1809000894832807,0.06626939279029603,0.07278499648674905,0.18244218049017508,0.10576910074080001,0.03531098888650654,0.12473738619364723,0.06164158614030147,0.08840364862547696,0.050815055093766166,0.11226953865158038,0.1161270889690127,0.08262091280106869,0.09946819446594736,0.22044882248365463,0.14379795278652865,0.08060942047840954,0.05443957148773236,0.23985141924491388,0.1654495334652239,0.07741622641776083,0.2519851744410422,0.04636653814933877,0.0512006802212629,0.1060020786406865,0.023870974904102237,0.07371080774163452,0.17784437218083546,0.16607430697319364,0.1523014334856408,0.12044719696479186,0.11954018591539337,0.1586854523073964,0.14924328669429665,0.0981382732272749,0.20112419004659893,0.16411477719470166,0.12224609948928822,0.12925933435543377,0.10583540237367034,0.03339574904438984,0.08693759048861742,0.1583020731193523,0.14831574395213093,0.10704506086152228,0.05979868754530081,0.09584889459836562,0.06280371964434607,0.12301898449383547,0.05124434943467979,0.17827299814611067,0.13002469499272248,0.19398688987895377,0.14355419450292672,0.045251118119150585,0.11149861024599361,0.03433506378121579,0.04325150262691524,0.0891056188422684,0.11400272408329158,0.14867687221553047,0.0975229257330837,0.11617062228602121,0.058089650006452095,0.06714349064738173,0.04101122869786206,0.14014675963841783,0.049994785787781035,0.10017053565320269,0.11871431282727223,0.046964400501920835,0.0968128757660794,0.14265109899616407,0.20214823866567114,0.15926009091299448,0.14475962790282054,0.0952112679424978,0.09324528468876432,0.12468550725573548,0.05931802449127346,0.157904329809411,0.1656764925121904,0.14597038108534477,0.09271086716142074,0.10050813327566445,0.22020148565824885,0.13797984313918132,0.11411429135433986,0.07783229129238459,0.06480964030091202,0.11552693950363395,0.14366883726280258,0.1997730843916422,0.07426439708311343,0.12211518879604814,0.1480803757488406,0.1173453034014338,0.0702864931049558,0.07883417331711902,0.12253726066672403,0.19126579259877616,0.14584268341668102,0.18144463390284818,0.12424694208382468,0.16623456121876679,0.11930125415663999,0.12981616730904103,0.10673296165388564,0.08668942104493813
8,0.18120769733467829,0.9999999999999997,0.34750188050504904,0.3620054432401225,0.2861928310582808,0.11009344735422148,0.2523497856475276,0.07437169342452869,0.09016136048795143,0.11521109547173797,0.1513873428287247,0.15651331967069065,0.14777549692371217,0.1045281397036638,0.10400853466926362,0.11880598640869314,0.039009063324171915,0.07588604405450819,0.1721389207447883,0.1728267517833075,0.09643704629151997,0.10458980193304951,0.18113713014349125,0.04997719128732584,0.059221700610327464,0.07918580864922678,0.13895787357804998,0.09998076900167831,0.1402650335772903,0.10356232758421854,0.11977647801769399,0.05787223852141527,0.09161736166541708,0.02451777531931254,0.07954268914761431,0.05753138115516763,0.04370271387667621,0.15806212529864613,0.05730186871594809,0.10535780755701876,0.09069967967213788,0.15406667728618292,0.15412713818366447,0.06609135929417174,0.06483211375636629,0.20501522398960298,0.1369216786355301,0.08058110440485161,0.1894351672285002,0.04558279063717853,0.0371406816213888,0.046889961910795176,0.1279979990869861,0.06772814253479253,0.1994316304699164,0.13549271071673705,0.08015324249259274,0.08507093029741353,0.1178154312878573,0.03541209659087334,0.13027627261502403,0.08924431876206426,0.11871527657915806,0.1646503759321932,0.13997295858710718,0.18233804830634634,0.08972941578345543,0.08636309682971094,0.05599883268580989,0.06629381729252941,0.19069102899366544,0.05296383295448507,0.10162878852185508,0.12601407446309848,0.07291457858291729,0.1120748413554555,0.08581080039411719,0.055901173778165975,0.12124161068912995,0.18997607801379965,0.17713893178658177,0.14403649618000847,0.06868361606868639,0.07723927861901442,0.04392445527467473,0.17461238353109437,0.07070807306571632,0.08211633964801202,0.02638699787911007,0.04827677987070101,0.11919746970928186,0.09644146342415327,0.006305491475781437,0.07850256264900232,0.04658863259054987,0.10277509528450207,0.1646729248900513,0.11458702466840077,0.1065493700379134,0.06706405653624717,0.19496679510162268,0.12004472989671545,0.10719440158648595,0.059463251358114984,0.07841516793571698,0.07200247220634358,0.04175364320974588,0.051126814225167155,0.12410092327737678,0.20010563644821758,0.09247263727842678,0.04147291860560086,0.16040362798922414,0.09141984197643396,0.05491238505994098,0.13199454256954554,0.12214974149454631,0.1303430781027648,0.04427941186779834,0.14537023178167485,0.05362358681077502,0.07116839130013447,0.1485868277959188,0.14995588020947453,0.1195538821520156,0.0537532251779157,0.14321337718334126,0.0906685252549629,0.17797020001851882,0.12455779550570527,0.18830792933485155,0.15738465896994627,0.1942095517476721,0.1555969234333495,0.16953491102613466,0.1490258413326208
13,0.23194633370834344,0.34750188050504904,1.0,0.35918466221169354,0.2087928685376298,0.14360881345384055,0.21498256713505948,0.06475729231749569,0.08819239978366429,0.19988410214353414,0.08090057371087378,0.19964976116029626,0.16470848632609592,0.13356479001207472,0.03262795852617168,0.0692913640314153,0.08278198357192676,-0.013190399331119887,0.1897447222660893,0.19866979916094896,0.061273679047620794,0.15014889644205595,0.2156310925687003,0.08584105163144208,0.15056479541763773,0.07683631819995426,0.1361363965279422,0.07445366583685256,0.1306383913974353,0.11233510875468337,0.12713506469379823,-0.02469020840223654,0.06615873096865983,0.01313387103165348,0.06719462758280345,0.07323093503962452,0.015387405559647524,0.13226093700579902,0.09938680078310261,0.16110094843188513,0.1441058208379621,0.19107541521088767,0.12246570344726394,0.044272492637925355,0.00686822443181709,0.1532115865581986,0.14925955198994575,0.08982854988954396,0.16264150606478917,0.01813841094814417,0.03999286658165263,0.045642622054489275,0.07331888777340931,0.08072407722816671,0.1303665881630633,0.045458960118727604,0.02856230022466848,0.07937412279188916,0.0033169801917491072,0.08106792588939431,0.19898450440697785,0.018352248330907938,0.15349296529595652,0.11685717328271306,0.09053881893133704,0.144721862019415,0.03492240777408462,0.021670801387653153,0.012999937520384815,-0.027007129118025015,0.05306112401924419,-0.0002673723813904254,0.008954152572285597,-0.023591624008133062,0.04355273450062951,0.024719402431998022,0.017334339888023985,0.156336705349969,0.06252585382770329,0.2309074955786307,0.07533528697624817,0.09861218197848919,0.021136420366808694,0.02699572081189419,-0.012330398470263782,0.13981209375894602,0.015964222252787548,0.028845473834094835,0.01460775350004047,-0.03442005775172297,0.03885142802008665,0.10746638092149699,0.006190765522464453,0.05912064960344376,-0.03233899087697601,0.024135765773446866,0.12579271866443206,0.04709209526912884,0.05811932335715789,0.010892215793338154,0.13688537099435097,0.14259072820484422,0.09098128811263241,0.031585278490587586,0.08762535080190545,0.06625127361002289,0.03520078296079536,0.03711599362335594,0.12577414740855156,0.21511971089897947,-0.0029845317019632058,-3.83831896961632e-05,0.18188324027036443,0.11812711782156794,0.018768227807060993,0.06562161984988991,0.10282927091883154,0.07359376964819332,0.11787935156382161,0.11730407057727073,-0.03237423115356976,0.1351455209237055,0.030753299809686455,0.14973779149327768,0.06376846958698534,0.03452315723957023,0.05014689102341611,0.020181734317196196,0.17554273380599175,0.15593881633462786,0.0962994553327149,0.13395967006382137,0.19099913979661906,0.15016887779335522,0.16508208479361314,0.09225603165355363
15,0.3175261488867724,0.3620054432401225,0.35918466221169354,1.0,0.2845961689942264,0.10388443006564024,0.36280325836866356,0.0717777668368487,0.06179530871943986,0.15184309428765702,0.10370336860117396,0.138437895001698,0.11551660624098835,0.17284968698726405,0.08467225930743069,0.0806385711804887,0.12006222904065088,0.009628069319495579,0.224992237603664,0.1939270375968335,0.07265287638343466,0.16008132453489018,0.23622043843089818,0.060151176895246614,0.13084162763074486,0.17559054572489025,0.1535752880218841,0.09109639664535671,0.17174611281504754,0.13032995790664784,0.06966889952975874,0.0023320161130063882,0.11250578371623668,-0.004668642345640157,0.07221747665796567,0.028481811187797027,-0.0048675039838224346,0.12984197764554017,0.15134031240936266,0.2328700711496391,0.20855644614773505,0.19756527046231065,0.21118031210551796,0.037756861425046334,0.027666461709970683,0.2433870833005229,0.08562061980886279,0.05956624018687715,0.2020642105018805,0.013151890117172119,0.046388354401779894,0.07980892483386856,0.12091194470356234,0.050802160065650324,0.2464590640150362,0.11098799747496549,0.021555702626588773,0.049686642277739265,0.07748820543169183,0.12344082451308246,0.15470031257483657,0.0837032692335068,0.13052917146765902,0.10749750034400257,0.12749860938813512,0.19031636616838896,0.09200184936334485,0.08190121044072433,0.028239960362986864,0.049842346989804234,0.0691133505294557,0.03621790729948482,0.06293217009864253,0.02615217618111408,0.11583663138714821,0.07441503167458258,0.04086911812708547,0.1594307087652038,0.06442740662727259,0.251560843970634,0.11713939981577019,0.12308011604512631,0.028329737216459552,0.04081730075465406,-0.007272737919969765,0.15118079533363582,0.005855165575214154,0.14093086034505092,-0.008748586575422998,-0.03992964456587038,0.07929357010361765,0.08978890516584599,-0.03193476209921886,0.0951238243987027,0.01913858035645186,0.10436780650325769,0.10699066173353823,0.0698243235931304,0.13923281541513585,0.05282698936395218,0.31644190617741286,0.1611133906119038,0.06683043132145972,0.0056197320093535445,0.05465232256411416,0.12767402531474642,0.006102513293497336,0.03276679952709824,0.11347482670087125,0.1355096607601311,0.07055777008230633,0.053838295903974556,0.2216717664879231,0.08523497578189612,0.09172583016010823,0.08767614918984779,0.1140112728638736,0.08228358116991437,0.131048858399277,0.15646192128711256,0.04009820833319289,0.11362438407247545,0.11737350177301907,0.2197442438695853,0.11226127407775374,0.043332852649755595,0.043247682823476824,0.08107122336183537,0.25456356525162627,0.20361913245165777,0.20320456799947542,0.24402684299052688,0.22825765750876126,0.25676891785739425,0.23097395528212783,0.18062138085320906
16,0.2504967869116222,0.2861928310582808,0.2087928685376298,0.2845961689942264,1.0000000000000002,0.05417061764273136,0.28164708573858366,0.04234662216003131,0.09292891946841911,0.21437605373619412,0.16691984849300348,0.17397553777914077,0.1282422789740014,0.13930829193037067,0.029477056844190892,0.08431843238913032,0.13076104784030734,0.005561677613964916,0.12487053481137107,0.17599984384470485,0.050572727058273446,0.086983824317122,0.15509042881792615,0.03514666503156752,0.024377763516658983,0.08031751174835904,0.07360954738705325,0.03546802444797717,0.13794081875914932,0.07579704225525853,0.09018008743712302,0.040381322870392276,0.06867686856466595,-0.0038675351849597316,0.053981177861124635,0.0044858309511137655,0.02520467411487676,0.11290470781708464,0.08067321312210228,0.24086097560578665,0.13995880517679546,0.12372162927527797,0.06550404432120703,0.020969932979956047,0.022163053352267394,0.2225989461683925,0.08442581392425702,0.08898919627957695,0.24260780649000324,-0.003428340255254297,0.04405991504084818,0.029926670232936322,0.11476775528227054,0.035305976518520354,0.2597769390318877,0.15204842150779027,0.038240780312541064,0.08745175790841826,0.07054561431940079,0.08132249265197714,0.15839557898678258,0.09484486094438996,0.17737243046758003,0.07470168168490908,0.14412886389722213,0.22183995881355095,0.08469120999314646,0.03597601195071186,0.0385811599583482,0.07169276923674366,0.15068049261909677,0.026928499542926136,0.09614335943447411,0.17129681368801916,0.17154227038536432,0.08721233638406767,0.06898274900544453,0.0657779344184191,0.08831736729887846,0.2270900906933737,0.13505434600628177,0.13554033466850532,0.07141644743228932,0.007000154001031507,0.01472503028852798,0.07976182057537236,0.002175498658631784,0.09150196692522522,-0.0003694138159551384,0.04744709996778609,0.06559772318098062,0.14687376158765292,-0.024029648370277414,0.05939129385481353,-0.002286751826653447,0.03631293770836188,0.07002901370094977,0.10177756038758533,0.13607572024529993,0.07224848452776104,0.21173862683015826,0.15575109725676403,0.050555807907151806,-0.017818265853775266,0.01728938209105856,0.055449728483963,0.017627964030739324,0.03427954161804344,0.10876823616556236,0.10541703710351433,0.035781872954318596,0.03253915690539533,0.08759978820185793,0.08815247179194947,0.09910233627604702,0.09335497468271149,0.11162920722872713,0.12782287827737543,0.12716301490605486,0.1371109500392126,0.04327309224926769,0.08975686422995291,0.058275865368881755,0.08681863462145173,0.08135745304249858,0.06796737530013187,0.03643217581116693,0.08633762672086683,0.20319278023952408,0.11190508955973362,0.19903484264133392,0.1593652555557866,0.17521633821533822,0.17770617234194952,0.15453732516762583,0.17235735167385882
17,0.2004790205042386,0.11009344735422148,0.14360881345384055,0.10388443006564024,0.05417061764273136,1.0000000000000002,0.0548099007742715,0.022355939219794414,0.12967411338024373,0.14318403338356975,0.11339215737173108,0.13580956872817054,0.13993090315345572,0.1530907604051679,0.15464391816380907,0.07377840195291407,0.15700171837261215,0.08202223517051915,0.11437430781112276,0.18308425061432587,0.04268611733399177,0.09660221751011826,0.1109475466612022,0.09306589622448412,0.1743926584940556,0.150456553802435,0.18496600537316893,0.1880900114866082,0.07783051970789838,0.12579526963613427,0.22659297235293677,0.0946656188477078,0.12066274555786927,0.0890220240584562,0.06090222069554523,0.057081164734882166,0.1108093169821263,0.10409863600064351,0.10431728461365274,0.011760777942522808,-0.01432206113598488,0.23863744613878562,0.039227523602253817,0.0611075934463111,0.11269197266956983,0.09751034149328643,0.17902932193397963,0.0761021347382064,0.14028721355146587,0.07317210439322643,0.04306448662658592,0.08973355621608767,0.058558779263665484,0.05802105790764642,0.17713893689381627,0.15118952140584926,0.14430322723416605,0.20609211350710124,0.17171584294997772,0.27258827171387223,0.11998961920544313,0.18454267554020642,0.1318581932259626,0.12792402893794386,0.2334013311995902,0.11515259677467261,0.06306338810635115,0.018298491228520144,0.027333603128510624,0.06851720975800447,0.12106195442085657,0.10842015708423644,0.0688855636107525,0.08236237298741945,-0.01780598729282287,0.09984581375332004,0.026665915882478124,0.13774667758482734,0.09435402074227037,0.14777350946165285,0.18687681912377313,0.10279931925354566,0.06668844450061309,0.03967977423133692,0.09850628418549544,0.04911875164891184,0.11400907704583446,0.04852358098648282,0.10747138514262956,0.09200754154011276,0.05342428432133259,0.1153206266225043,0.05299223820247313,0.15853996742995927,0.12940356481423648,0.14470052668526448,0.08119516359596307,0.12216045581675936,0.10136566285389462,0.16028877687497906,0.09694298900451506,0.07116121504120888,0.1091986418921219,0.13799429324320006,0.056151499769775064,0.14987769417032892,0.054751529993561934,0.17192982610076002,0.06366049331718175,0.052346860910684204,0.08780785471155647,0.049517792104514936,0.058283679144704885,0.14001408855239905,0.11967049551087315,0.06422768772375884,0.16000558295454106,0.12615972474672232,0.07025123479941378,0.15613930089523945,0.054962829364557056,0.11906585577665375,0.11908643902716425,0.08317276437704052,0.09501126970573784,0.04551260012319198,0.09982594969959616,0.07657126049593564,0.10813724247769955,0.13280403600761453,0.05258719958391742,0.05684273541306379,0.04070712117828433,0.08591617557793191,0.08254209363313265,0.137416064841917
18,0.17816600041212244,0.2523497856475276,0.21498256713505948,0.36280325836866356,0.28164708573858366,0.0548099007742715,0.9999999999999996,0.02468430524994626,0.08919953836041541,0.1805441332428506,0.16611262803183285,0.1543314068191708,0.15079050529662236,0.12329679792835221,0.07030221115130533,0.07295471078181888,0.06137548802809883,0.01958805162603139,0.17256274263618138,0.1009134237214711,0.07283101277967742,0.15319344727411652,0.2403157913909508,0.0562163881079489,0.07805046225631844,0.11098250227797665,0.10176320737590103,0.05113352235779193,0.10091447655010341,0.11061976826417641,0.07167951818620051,0.07868232778788918,0.0705204933198088,0.02243683562748293,0.08577667196723879,0.08879873331413808,0.014582942752957592,0.09249874531443533,0.1753614309146653,0.1513604121328806,0.12673561455597562,0.17458782828774508,0.17321780552478444,0.06747428903473468,0.03718840080690436,0.16682572856820355,0.10894561030162693,0.12201205885687509,0.17856688900802392,0.05631699454262346,0.055980325299008295,0.08713621693853062,0.14275500975469166,0.04858127351995104,0.11822932987185843,0.06056961455554309,-0.0057967928879409415,0.03739828553078804,0.01076326319427687,0.09421389326985309,0.07629680217990643,0.12807774872852098,0.1515641595094987,0.11990748510904276,0.042098515157651686,0.19129331702480926,0.09444989911760715,0.13308680904867026,0.040926944448619766,0.05207404508953804,0.13012250061120278,0.09246540467033793,0.11333877309477695,0.13204715394061467,0.17116335065324956,0.10335642551178789,0.0849141318555399,0.11476693277361395,0.07490489648216724,0.15390564566009565,0.1521876492210176,0.16950782395375538,0.04841166860033586,0.02607664459705173,0.025133401213522075,0.16207522580122066,0.034233908223010534,0.12374836248701962,0.10797148630732646,0.05541701049320138,0.11147887937112255,0.12998073879253644,0.010371115110996193,0.09948130036710515,0.03351994411029962,0.1402970023471074,0.13212048160551793,0.05459126626481866,0.13514724318656152,0.057350616523324946,0.09349155235829014,0.09469886500496254,0.13998433431255092,0.030561793624634924,0.053176545435153474,0.09369857302459554,0.04353337249854981,0.07154072129352057,0.1182641980802282,0.14388334999633684,0.10408504703641311,0.07826451861569456,0.14860577994113744,0.09651060608066278,0.14661531367472525,0.12181805230475812,0.04372836998926748,0.06900669328710143,0.06116288676440269,0.13632257707132464,0.06811380777431743,0.07011493077748604,0.14326799727140907,0.148147581986372,0.12583037562585458,0.07559982191564019,-0.010076144598446602,0.10349550381474805,0.25230734052841847,0.2056420477945542,0.19095661828005892,0.2738184358247855,0.22267136878957314,0.2526058564551891,0.2473346127579565,0.15056770283085816
19,0.046744465330887004,0.07437169342452869,0.06475729231749569,0.0717777668368487,0.04234662216003131,0.022355939219794414,0.02468430524994626,1.000000000000001,0.022137491353669544,0.04942058237035648,0.043423996114834544,0.008528842764785912,0.03220083266689307,0.04682100905725479,0.036167153046337754,0.015027314678580234,0.016373224551446266,0.0826427622059148,0.021496657017707938,0.015687109704275146,0.0954141265756345,0.06596832833169444,0.03135764142281956,0.02628773181890752,0.0053443306333090445,0.00929282839553457,-0.0009044005869695635,0.01577771315113643,0.01748691037425362,0.018310232168108183,-0.00036087733357699394,0.022286088834805883,0.02004441491768781,0.014960383106070466,0.03862783091892739,0.03681499160801581,0.004544692615356367,0.012729279595728286,0.041834518306106135,0.01323191230740664,0.010472657295106309,0.041917249109037026,0.032176765591845916,0.012380639784391564,0.00889034907193007,0.03462310046147681,0.03536096065474933,0.032012923985784966,0.03571636011491378,0.026413419475348504,0.0012781804294595708,0.008602921152993341,0.02809446867830744,0.14625046754244567,0.041766387822945325,0.024702743173098528,0.018044065095349254,0.010516403736540211,0.042259946462077876,0.021964702424621552,0.03899901969182588,0.0229283908304752,0.005994141117342203,0.019488002261447153,0.02093061949120233,0.03584349285198743,0.03323347686427536,0.045037686119957385,0.07443292955074944,0.008810283784886071,0.039175860397681686,0.030893984813526496,0.03319614244081892,0.029528083835459056,0.019062103717286602,0.026361451299291357,-0.006861177292527954,0.050603567809663214,0.011980742628205941,0.03357992550109316,0.036678282375531585,0.013091199423563798,0.022691251965435515,0.09165551633442626,0.054585316569881366,0.11055451728990374,0.037237511381884705,0.01781629677166778,-0.0025190767165380926,0.01011890860629243,0.026289383644899463,0.015368373367447914,0.032579486387968606,0.03992844681396873,0.0032805408546671255,0.040234899056661604,0.06864366032319101,0.015407996633644148,0.030465961460315272,0.017867841441917588,0.0351244948998013,0.014777129151712554,0.056258425666884444,0.04825641735829775,0.1076565357122388,0.03643061303655676,0.04495302403278749,0.04135634007526125,-0.005454805580983154,0.053690545070314774,0.007232325161756432,-0.009426697786427771,0.056988808932896415,0.008962349625715392,0.030557327992563058,0.09090120297096571,0.02481206070438646,0.006462824943925537,0.014728172218934306,0.034355699473465735,0.01740496220946967,0.05073009190783801,0.027994010897361137,0.038468783404456544,0.026047191538890895,0.019700871581760773,0.025605904797866463,0.005826538851431709,0.0841757786023456,0.05387658004502284,0.06023281034966309,0.07407123593280604,0.06293377309562459,0.05710257515729647,0.04503377271558075,0.045316416415051526
21,0.10269997561796576,0.09016136048795143,0.08819239978366429,0.06179530871943986,0.09292891946841911,0.12967411338024373,0.08919953836041541,0.022137491353669544,0.9999999999999997,0.11388942660571569,0.10297720134649749,0.07842526125566014,0.08976124438566525,0.264992711333429,0.036411254403871635,0.07642770542728089,0.12016957278923532,0.08956080842569714,0.07770866850735952,0.07115759159760104,0.0697119317133607,0.0708369547816249,0.12406783258504128,0.07098572311668279,0.13472596329531772,0.11080165367378866,0.10299399790666863,0.16832588722189382,0.022481784517714747,0.09661057521241695,0.11689781724572622,0.08875876379173829,0.07507900666866192,0.10384902192694716,0.1264027999852517,0.13776432469104072,0.1014317026537207,0.03661603876305922,0.04049349163401185,0.032889744550270064,0.07562181849152509,0.16384641811119752,0.0707127267543092,0.10027627956980074,0.07260221126402853,0.08386759552089217,0.2412692754551426,0.11313972692374438,0.12257107882259591,0.09386256370780412,0.056973879021264405,0.013995567650142928,0.045791734296061405,0.0882987192464129,0.04457504586638657,0.02995819172952093,0.09353244224207145,0.08816676004944535,0.08745598689431212,0.09315765117987021,0.1256996820619464,0.09789337425647929,0.11849718840484283,0.1043319912733598,0.038720895757609966,0.0729253000971164,0.1408109161710363,0.053442060979925106,0.0747079636665132,0.037022098844848424,0.058015897653524405,0.10245391013241922,0.06750446571576786,0.05339825299025652,0.007958793717138181,0.0619182627643588,0.10499092820723857,0.16846707735688665,0.08181039170477618,0.03535195283812562,0.07892948341982219,0.043335237272205104,0.10457187499168702,0.06677365835833207,0.1110749219969713,0.053979140031782176,0.13169311269638392,0.04216610454932059,0.05390561326665875,0.0990210800897075,0.0762867340088929,0.049011047336677514,0.09403836413147573,0.0462153959232873,0.09710945797105178,0.022008716480716242,0.041774386200949074,0.08804566823948462,0.12701140180085613,0.07103011716700557,0.07433897110076758,0.018444493461573487,0.20071683716548339,0.12655756879266614,0.1353466299434832,0.10765857608658909,0.10559904453804791,0.10327491909790756,0.05669379198690417,0.24136364649246767,0.053286208829036084,0.08375048661481053,0.039013462966225876,0.07272634571025993,0.06827753370673288,0.14166864325303286,0.08009261235445045,0.005825620346453801,0.02217471839915085,0.10061587361615275,0.10560558173991295,0.057304676643082426,0.1371707256355028,0.061939997434777294,0.10929785700404508,0.09674894212971778,0.1207427988079782,0.04672494275155343,0.10705356599466506,0.09898024182912617,0.030486170206120534,0.02944649272416352,0.04981365922133171,0.048080512011002184,0.051890994569653806,0.09075277299214536
